"BarrierName","BarrierType","StreamName","Source","SourceID","Lat","Lon","Mitigated","YearMitigated","Pass_NABD","Pass_Before","Pass_After"
"Road barrier - Us Highway 89 / Dipper Ck","Assessed road-related barrier","Dipper Ck","National Aquatic Barrier Dataset (SARP)","sm7989499",42.417793,-110.98572,"no",0,"Complete barrier",0,0
"Road barrier - Maple Creek","Assessed road-related barrier","Maple Creek","National Aquatic Barrier Dataset (SARP)","sm7989510",42.044807,-111.73509,"no",0,"Partial passability",0.5,0.5
"Road barrier - Indian Fork","Assessed road-related barrier","Indian Fork","National Aquatic Barrier Dataset (SARP)","sm7991519",43.42853,-111.619026,"no",0,"Partial passability",0.5,0.5
"Road barrier - Cisco Road Culvert / North Eden","Assessed road-related barrier","North Eden","National Aquatic Barrier Dataset (SARP)","sm7998642",41.98726,-111.264305,"no",0,"Complete barrier",0,0
"Estimated dam","Dam","","National Aquatic Barrier Dataset (SARP)","ID1004",42.416267,-114.87069,"no",0,"Unknown",0,0
"","Dam","Y Canal","National Aquatic Barrier Dataset (SARP)","ID1010",42.960155,-114.95363,"no",0,"Unknown",0,0
"","Dam","1465 Lateral","National Aquatic Barrier Dataset (SARP)","ID1011",43.007156,-114.68515,"no",0,"Unknown",0,0
"","Dam","Lateral 1590","National Aquatic Barrier Dataset (SARP)","ID1012",43.020294,-114.70462,"no",0,"Unknown",0,0
"","Dam","","National Aquatic Barrier Dataset (SARP)","ID1016",43.41538,-112.163185,"no",0,"Unknown",0,0
"","Dam","Riverside Canal","National Aquatic Barrier Dataset (SARP)","ID1017",43.228443,-112.34138,"no",0,"Unknown",0,0
"","Dam","New Lavaside Ditch","National Aquatic Barrier Dataset (SARP)","ID1018",43.30004,-112.22359,"no",0,"Unknown",0,0
"Water diversion","Dam","","National Aquatic Barrier Dataset (SARP)","ID1022",43.175343,-112.380905,"no",0,"Unknown",0,0
"","Dam","","National Aquatic Barrier Dataset (SARP)","ID1023",43.176117,-112.39354,"no",0,"Unknown",0,0
"","Dam","East Side Ditch","National Aquatic Barrier Dataset (SARP)","ID1027",43.69839,-113.34482,"no",0,"Unknown",0,0
"","Dam","East Side Ditch","National Aquatic Barrier Dataset (SARP)","ID1028",43.697216,-113.34415,"no",0,"Unknown",0,0
"","Dam","East Side Ditch","National Aquatic Barrier Dataset (SARP)","ID1029",43.691967,-113.34111,"no",0,"Unknown",0,0
"","Dam","J 23 F Lateral","National Aquatic Barrier Dataset (SARP)","ID1036",42.45194,-113.79396,"no",0,"Unknown",0,0
"","Dam","West Canal","National Aquatic Barrier Dataset (SARP)","ID1038",42.21049,-113.910706,"no",0,"Unknown",0,0
"","Dam","","National Aquatic Barrier Dataset (SARP)","ID1040",43.965034,-111.67967,"no",0,"Unknown",0,0
"","Dam","Texas Slough Canal","National Aquatic Barrier Dataset (SARP)","ID1043",43.80282,-111.85504,"no",0,"Unknown",0,0
"","Dam","","National Aquatic Barrier Dataset (SARP)","ID1044",42.509342,-114.29579,"no",0,"Unknown",0,0
"","Dam","","National Aquatic Barrier Dataset (SARP)","ID1045",42.509033,-114.29325,"no",0,"Unknown",0,0
"","Dam","","National Aquatic Barrier Dataset (SARP)","ID1046",42.525482,-114.69604,"no",0,"Unknown",0,0
"","Dam","","National Aquatic Barrier Dataset (SARP)","ID1047",42.537994,-114.59151,"no",0,"Unknown",0,0
"","Dam","","National Aquatic Barrier Dataset (SARP)","ID1048",42.575943,-114.72161,"no",0,"Unknown",0,0
"","Dam","Low Line Canal","National Aquatic Barrier Dataset (SARP)","ID1052",42.568783,-114.8369,"no",0,"Unknown",0,0
"","Dam","","National Aquatic Barrier Dataset (SARP)","ID1053",42.235806,-114.68782,"no",0,"Unknown",0,0
"","Dam","","National Aquatic Barrier Dataset (SARP)","ID1056",42.50286,-114.86175,"no",0,"Unknown",0,0
"Pancheri Diversion Dam","Dam","","National Aquatic Barrier Dataset (SARP)","ID1078",44.11935,-113.247,"yes",2010,"Unknown",0,0
"Shoshone","Dam","Little Wood River","National Aquatic Barrier Dataset (SARP)","ID1103",42.95229,-114.45394,"no",0,"Unknown",0,0
"Low Head Dam On Henry'S Fork","Dam","","National Aquatic Barrier Dataset (SARP)","ID1135",43.982815,-111.62737,"no",0,"Unknown",0,0
"Crowther","Dam","Spring Creek  Malad River","National Aquatic Barrier Dataset (SARP)","ID126",42.203667,-112.257126,"no",0,"Unknown",0,0
"Minidoka South Dike","Dam","Snake River Tr","National Aquatic Barrier Dataset (SARP)","ID135",42.669804,-113.483086,"no",0,"Unknown",0,0
"Milner S Embankment","Dam","Snake","National Aquatic Barrier Dataset (SARP)","ID140",42.524204,-114.011284,"no",0,"Unknown",0,0
"Simplot Effluent Irrigation Lagoon","Dam","Unnamed Streams  Blackfoot River","National Aquatic Barrier Dataset (SARP)","ID146",42.951607,-112.43251,"no",0,"Unknown",0,0
"Gooding2","Dam","Lateral W-9","National Aquatic Barrier Dataset (SARP)","ID1654",42.70738,-114.78788,"no",0,"Unknown",0,0
"Gooding3","Dam","Lateral W-9","National Aquatic Barrier Dataset (SARP)","ID1655",42.72224,-114.79192,"no",0,"Unknown",0,0
"Gooding5","Dam","W Canal","National Aquatic Barrier Dataset (SARP)","ID1656",42.80507,-114.81993,"no",0,"Unknown",0,0
"Gooding6","Dam","W Canal","National Aquatic Barrier Dataset (SARP)","ID1657",42.826763,-114.86001,"no",0,"Unknown",0,0
"Gooding7","Dam","W Canal","National Aquatic Barrier Dataset (SARP)","ID1658",42.830894,-114.86036,"no",0,"Unknown",0,0
"Gooding9","Dam","","National Aquatic Barrier Dataset (SARP)","ID1659",42.86173,-114.866234,"no",0,"Unknown",0,0
"Gooding10","Dam","Lateral X-4","National Aquatic Barrier Dataset (SARP)","ID1660",42.84737,-114.80092,"no",0,"Unknown",0,0
"Gooding21","Dam","Y Canal","National Aquatic Barrier Dataset (SARP)","ID1665",42.965614,-114.80094,"no",0,"Unknown",0,0
"Gooding22","Dam","Y Canal","National Aquatic Barrier Dataset (SARP)","ID1666",42.962143,-114.8103,"no",0,"Unknown",0,0
"Gooding24","Dam","Y Canal","National Aquatic Barrier Dataset (SARP)","ID1667",42.95743,-114.888695,"no",0,"Unknown",0,0
"Gooding26","Dam","Y Canal","National Aquatic Barrier Dataset (SARP)","ID1668",42.95564,-114.96987,"no",0,"Unknown",0,0
"Gooding28","Dam","","National Aquatic Barrier Dataset (SARP)","ID1669",42.964165,-115.019196,"no",0,"Unknown",0,0
"Gooding32","Dam","Union Ditch","National Aquatic Barrier Dataset (SARP)","ID1671",42.99906,-114.6285,"no",0,"Unknown",0,0
"Gooding37","Dam","Lateral 1660","National Aquatic Barrier Dataset (SARP)","ID1673",43.02952,-114.721466,"no",0,"Unknown",0,0
"102","Dam","West Branch Blackfoot Canal","National Aquatic Barrier Dataset (SARP)","ID1674",43.231224,-112.28699,"no",0,"Unknown",0,0
"103","Dam","West Branch Blackfoot Canal","National Aquatic Barrier Dataset (SARP)","ID1675",43.22897,-112.29051,"no",0,"Unknown",0,0
"104","Dam","West Branch Blackfoot Canal","National Aquatic Barrier Dataset (SARP)","ID1676",43.21808,-112.30771,"no",0,"Unknown",0,0
"1","Dam","Aberdeen Springfield Canal","National Aquatic Barrier Dataset (SARP)","ID1677",43.28023,-112.25777,"no",0,"Unknown",0,0
"4","Dam","East Branch Snake River Valley Canal","National Aquatic Barrier Dataset (SARP)","ID1678",43.3736,-112.10033,"no",0,"Unknown",0,0
"6","Dam","Idaho Canal","National Aquatic Barrier Dataset (SARP)","ID1679",43.306816,-112.081696,"no",0,"Unknown",0,0
"7","Dam","Idaho Canal","National Aquatic Barrier Dataset (SARP)","ID1680",43.324577,-112.065285,"no",0,"Unknown",0,0
"8","Dam","Idaho Canal","National Aquatic Barrier Dataset (SARP)","ID1681",43.336514,-112.06132,"no",0,"Unknown",0,0
"9","Dam","Idaho Canal","National Aquatic Barrier Dataset (SARP)","ID1682",43.34648,-112.05652,"no",0,"Unknown",0,0
"10","Dam","Idaho Canal","National Aquatic Barrier Dataset (SARP)","ID1683",43.36165,-112.04557,"no",0,"Unknown",0,0
"11","Dam","Idaho Canal","National Aquatic Barrier Dataset (SARP)","ID1684",43.366184,-112.03663,"no",0,"Unknown",0,0
"17","Dam","Low Line Canal","National Aquatic Barrier Dataset (SARP)","ID1686",42.9347,-112.85578,"no",0,"Unknown",0,0
"26","Dam","","National Aquatic Barrier Dataset (SARP)","ID1691",43.346565,-112.20279,"no",0,"Unknown",0,0
"27","Dam","","National Aquatic Barrier Dataset (SARP)","ID1692",43.341167,-112.20236,"no",0,"Unknown",0,0
"30","Dam","Peoples Canal","National Aquatic Barrier Dataset (SARP)","ID1693",43.256542,-112.35117,"no",0,"Unknown",0,0
"31","Dam","Peoples Canal","National Aquatic Barrier Dataset (SARP)","ID1694",43.250504,-112.3654,"no",0,"Unknown",0,0
"32","Dam","Peoples Canal","National Aquatic Barrier Dataset (SARP)","ID1695",43.250862,-112.37798,"no",0,"Unknown",0,0
"50","Dam","Riverside Canal","National Aquatic Barrier Dataset (SARP)","ID1705",43.23669,-112.328224,"no",0,"Unknown",0,0
"51","Dam","Riverside Canal","National Aquatic Barrier Dataset (SARP)","ID1706",43.24679,-112.324486,"no",0,"Unknown",0,0
"56","Dam","New Lavaside Ditch","National Aquatic Barrier Dataset (SARP)","ID1707",43.285427,-112.2576,"no",0,"Unknown",0,0
"57","Dam","New Lavaside Ditch","National Aquatic Barrier Dataset (SARP)","ID1708",43.290115,-112.24382,"no",0,"Unknown",0,0
"60","Dam","Snake River Valley Canal","National Aquatic Barrier Dataset (SARP)","ID1709",43.369793,-112.11987,"no",0,"Unknown",0,0
"Toponce Ditch Dam Lower","Dam","Portneuf River  Toponce Creek","National Aquatic Barrier Dataset (SARP)","ID171",42.872406,-111.966415,"no",0,"Unknown",0,0
"62","Dam","Snake River Valley Canal","National Aquatic Barrier Dataset (SARP)","ID1710",43.36304,-112.12818,"no",0,"Unknown",0,0
"63","Dam","Cox Lateral","National Aquatic Barrier Dataset (SARP)","ID1711",43.35647,-112.13042,"no",0,"Unknown",0,0
"67","Dam","Kearney Canal","National Aquatic Barrier Dataset (SARP)","ID1713",43.403587,-112.05399,"no",0,"Unknown",0,0
"73","Dam","Monson Lateral","National Aquatic Barrier Dataset (SARP)","ID1717",43.318626,-112.11543,"no",0,"Unknown",0,0
"75","Dam","Cedar Point Canal","National Aquatic Barrier Dataset (SARP)","ID1720",43.389244,-112.12495,"no",0,"Unknown",0,0
"76","Dam","Cedar Point Canal","National Aquatic Barrier Dataset (SARP)","ID1721",43.405094,-112.11841,"no",0,"Unknown",0,0
"78","Dam","Cedar Point Canal","National Aquatic Barrier Dataset (SARP)","ID1722",43.360584,-112.14897,"no",0,"Unknown",0,0
"79","Dam","Cedar Point Canal","National Aquatic Barrier Dataset (SARP)","ID1723",43.350323,-112.15504,"no",0,"Unknown",0,0
"80","Dam","West Branch Snake River Valley Canal","National Aquatic Barrier Dataset (SARP)","ID1724",43.32934,-112.149475,"no",0,"Unknown",0,0
"82","Dam","Idaho Canal","National Aquatic Barrier Dataset (SARP)","ID1725",43.2997,-112.08739,"no",0,"Unknown",0,0
"99","Dam","West Branch Blackfoot Canal","National Aquatic Barrier Dataset (SARP)","ID1731",43.25521,-112.24939,"no",0,"Unknown",0,0
"100","Dam","West Branch Blackfoot Canal","National Aquatic Barrier Dataset (SARP)","ID1732",43.252453,-112.2538,"no",0,"Unknown",0,0
"102","Dam","Danskin Canal","National Aquatic Barrier Dataset (SARP)","ID1733",43.21279,-112.430046,"no",0,"Unknown",0,0
"103","Dam","Danskin Canal","National Aquatic Barrier Dataset (SARP)","ID1734",43.215096,-112.42224,"no",0,"Unknown",0,0
"117","Dam","North Canal","National Aquatic Barrier Dataset (SARP)","ID1736",43.143078,-112.40032,"no",0,"Unknown",0,0
"108","Dam","Riverside Canal","National Aquatic Barrier Dataset (SARP)","ID1737",43.217606,-112.37379,"no",0,"Unknown",0,0
"109","Dam","Riverside Canal","National Aquatic Barrier Dataset (SARP)","ID1738",43.232876,-112.365814,"no",0,"Unknown",0,0
"110","Dam","Riverside Canal","National Aquatic Barrier Dataset (SARP)","ID1739",43.209743,-112.37088,"no",0,"Unknown",0,0
"112","Dam","","National Aquatic Barrier Dataset (SARP)","ID1741",43.13865,-112.45649,"no",0,"Unknown",0,0
"113","Dam","North Canal","National Aquatic Barrier Dataset (SARP)","ID1742",43.166794,-112.337944,"no",0,"Unknown",0,0
"114","Dam","North Canal","National Aquatic Barrier Dataset (SARP)","ID1743",43.156544,-112.36263,"no",0,"Unknown",0,0
"118","Dam","North Canal","National Aquatic Barrier Dataset (SARP)","ID1744",43.137463,-112.41142,"no",0,"Unknown",0,0
"120","Dam","North Canal","National Aquatic Barrier Dataset (SARP)","ID1745",43.12752,-112.456825,"no",0,"Unknown",0,0
"122","Dam","Gibson Canal","National Aquatic Barrier Dataset (SARP)","ID1746",43.10918,-112.41725,"no",0,"Unknown",0,0
"Blaine 6","Dam","West Canal","National Aquatic Barrier Dataset (SARP)","ID1753",43.317894,-113.96086,"no",0,"Unknown",0,0
"Blaine 11","Dam","Hiawatha Canal","National Aquatic Barrier Dataset (SARP)","ID1758",43.58015,-114.3436,"no",0,"Unknown",0,0
"Cassia-B2-2","Dam","","National Aquatic Barrier Dataset (SARP)","ID1886",42.48831,-114.06383,"no",0,"Unknown",0,0
"Cassia-C1-2","Dam","","National Aquatic Barrier Dataset (SARP)","ID1889",42.500305,-113.80339,"no",0,"Unknown",0,0
"31","Dam","","National Aquatic Barrier Dataset (SARP)","ID1901",43.94771,-113.66529,"no",0,"Unknown",0,0
"36","Dam","Burnett Ditch","National Aquatic Barrier Dataset (SARP)","ID1904",43.89573,-113.55919,"no",0,"Unknown",0,0
"37","Dam","Burnett Ditch","National Aquatic Barrier Dataset (SARP)","ID1905",43.895153,-113.553444,"no",0,"Unknown",0,0
"14","Dam","Twin Lakes Canal West Lateral","National Aquatic Barrier Dataset (SARP)","ID1917",42.183685,-112.001076,"no",0,"Unknown",0,0
"17","Dam","Twin Lakes Canal","National Aquatic Barrier Dataset (SARP)","ID1919",42.180164,-111.86969,"no",0,"Unknown",0,0
"23","Dam","Twin Lakes Canal","National Aquatic Barrier Dataset (SARP)","ID1920",42.22987,-111.72689,"no",0,"Unknown",0,0
"8","Dam","","National Aquatic Barrier Dataset (SARP)","ID1921",43.97357,-111.64974,"no",0,"Unknown",0,0
"10","Dam","","National Aquatic Barrier Dataset (SARP)","ID1922",43.95976,-111.69748,"no",0,"Unknown",0,0
"12","Dam","","National Aquatic Barrier Dataset (SARP)","ID1923",43.948578,-111.72053,"no",0,"Unknown",0,0
"13","Dam","Consolidated Farmers Canal","National Aquatic Barrier Dataset (SARP)","ID1924",43.94629,-111.72226,"no",0,"Unknown",0,0
"14","Dam","","National Aquatic Barrier Dataset (SARP)","ID1925",43.94963,-111.719734,"no",0,"Unknown",0,0
"17","Dam","Siddoway Canal","National Aquatic Barrier Dataset (SARP)","ID1926",43.90039,-111.64947,"no",0,"Unknown",0,0
"19","Dam","Teton Canal","National Aquatic Barrier Dataset (SARP)","ID1927",43.906967,-111.636765,"no",0,"Unknown",0,0
"23","Dam","Teton Island Canal","National Aquatic Barrier Dataset (SARP)","ID1929",43.891422,-111.696976,"no",0,"Unknown",0,0
"27","Dam","Consolidated Farmers Canal","National Aquatic Barrier Dataset (SARP)","ID1931",43.919743,-111.75303,"no",0,"Unknown",0,0
"43","Dam","","National Aquatic Barrier Dataset (SARP)","ID1941",43.983284,-111.62926,"no",0,"Unknown",0,0
"47","Dam","Saint Anthony Canal","National Aquatic Barrier Dataset (SARP)","ID1942",43.977787,-111.64848,"no",0,"Unknown",0,0
"55","Dam","Saint Anthony Canal","National Aquatic Barrier Dataset (SARP)","ID1943",43.974197,-111.75198,"no",0,"Unknown",0,0
"59","Dam","Saint Anthony Canal","National Aquatic Barrier Dataset (SARP)","ID1944",43.974457,-111.7726,"no",0,"Unknown",0,0
"75","Dam","","National Aquatic Barrier Dataset (SARP)","ID1948",43.989586,-111.62107,"no",0,"Unknown",0,0
"76","Dam","","National Aquatic Barrier Dataset (SARP)","ID1949",43.987846,-111.623314,"no",0,"Unknown",0,0
"79","Dam","","National Aquatic Barrier Dataset (SARP)","ID1950",43.98308,-111.6535,"no",0,"Unknown",0,0
"80","Dam","","National Aquatic Barrier Dataset (SARP)","ID1951",43.98129,-111.65986,"no",0,"Unknown",0,0
"83","Dam","","National Aquatic Barrier Dataset (SARP)","ID1952",43.983257,-111.70789,"no",0,"Unknown",0,0
"92","Dam","Saint Anthony Union Canal","National Aquatic Barrier Dataset (SARP)","ID1954",43.957863,-111.72891,"no",0,"Unknown",0,0
"93","Dam","Saint Anthony Union Canal","National Aquatic Barrier Dataset (SARP)","ID1955",43.94493,-111.781815,"no",0,"Unknown",0,0
"94","Dam","Saint Anthony Union Canal","National Aquatic Barrier Dataset (SARP)","ID1956",43.94264,-111.78606,"no",0,"Unknown",0,0
"96","Dam","Saint Anthony Union Canal","National Aquatic Barrier Dataset (SARP)","ID1957",43.941677,-111.81586,"no",0,"Unknown",0,0
"97","Dam","North Branch Independent Canal","National Aquatic Barrier Dataset (SARP)","ID1958",43.934467,-111.817444,"no",0,"Unknown",0,0
"108","Dam","North Branch Independent Canal","National Aquatic Barrier Dataset (SARP)","ID1960",43.934464,-111.84124,"no",0,"Unknown",0,0
"109","Dam","North Branch Independent Canal","National Aquatic Barrier Dataset (SARP)","ID1961",43.93383,-111.86701,"no",0,"Unknown",0,0
"111","Dam","Yellowstone Canal","National Aquatic Barrier Dataset (SARP)","ID1962",44.073795,-111.25216,"no",0,"Unknown",0,0
"112","Dam","Yellowstone Canal","National Aquatic Barrier Dataset (SARP)","ID1963",44.077892,-111.268745,"no",0,"Unknown",0,0
"113","Dam","Marysville Canal","National Aquatic Barrier Dataset (SARP)","ID1964",44.06903,-111.32904,"no",0,"Unknown",0,0
"118","Dam","","National Aquatic Barrier Dataset (SARP)","ID1968",44.04822,-111.41358,"no",0,"Unknown",0,0
